Species,Abbreviation,Climatic type,Subfamily,C3/C4,decimalLatitude,decimalLongitude
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,9.12,-2.13
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,9.39,-3.17
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,30.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.625,32.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,30.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-27.875,32.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-30.625,29.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-31.375,28.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-27.125,32.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,30.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.875,31.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.625,32.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.375,31.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.125,31.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.375,31.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,29.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,29.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.875,32.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,29.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,29.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,29.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,29.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,29.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.125,31.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-27.875,32.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,29.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,29.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-30.625,29.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,29.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-30.375,30.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,30.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-27.875,32.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.375,32.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-30.875,30.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.125,29.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.125,29.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-31.125,30.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-30.875,30.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,31.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,30.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.125,32.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-30.375,30.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.125,30.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.125,29.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.125,32.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.375,30.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.125,32.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.125,32.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.625,30.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.875,31.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.375,29.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,29.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-30.625,30.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.875,28.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.125,31.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,30.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,30.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,8.755667,-82.922278
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,,
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,22.5206,-79.4669
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,22.936667,-82.549722
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,19.895,-101.767
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,33.91202,35.59089
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,33.91404,35.59177
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,33.91554,35.59023
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-21.625,35.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-13.375,35.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-4.125,37.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-3.375,36.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-24.375,27.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-22.375,35.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-1.125,31.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-15.875,35.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-11.375,34.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-11.625,33.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-10.625,33.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-10.625,33.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-16.125,35.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-10.125,31.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-23.875,-56.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-24.375,28.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-17.875,31.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.375,-57.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,9.125,-62.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,7.625,36.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,9.375,42.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,8.375,0.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,5.625,0.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,10.625,-2.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,8.375,-1.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,4.875,-2.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,5.625,0.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-3.875,30.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-3.375,29.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-0.375,30.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-8.875,33.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-8.625,35.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-8.625,35.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.125,33.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-17.375,37.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-19.125,33.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.625,32.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.375,32.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.875,32.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.875,32.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-17.625,37.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.875,32.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.125,32.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-18.125,36.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-19.125,23.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-33.625,19.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-33.875,18.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.875,28.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.125,27.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.875,31.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-15.625,28.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-33.875,25.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-32.625,27.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-32.625,27.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.375,30.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-31.625,28.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-33.875,25.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-33.875,25.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-33.875,25.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-17.875,31.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-17.875,31.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-17.875,31.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-17.125,30.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-17.875,31.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-17.125,30.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-17.125,30.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-27.375,30.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.875,28.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-33.875,18.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-33.125,18.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-33.625,19.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.375,29.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-33.625,25.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.625,31.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.125,31.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.375,31.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.375,31.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.875,28.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.375,31.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,30.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.375,31.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.875,27.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.625,30.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.375,28.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,29.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-22.875,30.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.875,31.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.625,32.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,30.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.375,31.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.125,31.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-30.375,30.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.125,31.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-17.625,24.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.125,32.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-23.875,30.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-30.375,29.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.125,31.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.375,25.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-27.875,27.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.875,29.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-27.875,30.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-27.125,29.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-30.375,28.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.625,27.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.125,31.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-19.125,23.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.875,27.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-19.125,23.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,29.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-27.625,28.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-27.125,28.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.375,30.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-24.625,28.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-19.125,23.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.375,28.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.125,31.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-27.375,30.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-27.625,29.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.375,25.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.375,31.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.375,31.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-31.125,30.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.375,27.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.125,27.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.625,31.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-27.125,32.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-32.125,28.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-18.125,24.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.625,28.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.625,28.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-31.625,29.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-31.375,29.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.125,30.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.875,30.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-24.375,28.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.375,29.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.625,27.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.375,30.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.125,30.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.375,32.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.125,32.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-24.875,29.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-23.375,30.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-27.875,28.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-27.375,28.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-24.875,27.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-24.875,27.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-31.625,29.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.125,32.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-23.625,28.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.375,28.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.375,29.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.375,28.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.875,27.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-30.625,29.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-24.625,28.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-27.625,31.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.375,30.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-19.125,24.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.375,27.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-24.375,27.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.125,31.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-22.875,30.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-19.125,23.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-22.625,30.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.875,28.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.125,32.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-27.375,32.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-27.375,32.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,29.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-30.375,30.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-27.375,32.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.375,30.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-19.625,23.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-27.875,32.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-27.375,30.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.625,28.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,29.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,29.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,29.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,29.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-27.375,32.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.375,30.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-19.625,23.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-19.625,23.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-19.625,23.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-30.875,30.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-27.625,32.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.125,30.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,30.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-19.875,22.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.875,26.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-22.625,30.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-19.875,22.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-19.875,23.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-32.875,28.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-24.625,28.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-24.875,30.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-17.875,19.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-24.625,28.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-30.875,30.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.875,28.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.875,27.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.875,30.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.875,30.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-30.625,28.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-30.375,29.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.625,28.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-33.875,25.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-32.625,27.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-32.625,28.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-33.875,25.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-33.875,18.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.125,27.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.875,28.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,30.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-30.875,30.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.125,32.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.125,32.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-27.625,30.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-30.875,30.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.625,29.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.625,29.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.375,29.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.625,29.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.375,29.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.125,30.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.125,30.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.125,32.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.875,29.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.125,32.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-30.125,30.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.375,30.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.375,30.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.375,30.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.625,30.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.125,32.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,29.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.625,29.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,31.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.625,30.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.125,31.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-30.875,30.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.375,31.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.375,31.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.125,31.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-28.125,28.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-27.375,27.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-27.625,27.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-27.625,29.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-24.375,28.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-24.375,28.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.875,27.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.625,28.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.625,28.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.375,29.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.625,28.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.625,28.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.625,29.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.125,31.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.375,28.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.875,28.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.625,29.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-29.875,31.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.625,29.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.125,30.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.625,28.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.875,28.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.625,27.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.875,29.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-24.875,28.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-24.625,28.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-24.625,28.625
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-23.125,30.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.625,28.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-23.875,30.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-23.125,30.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-24.125,30.375
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.375,27.875
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-23.125,30.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-25.875,28.125
Leersia hexandra,Lhe,tropical,Ehrhartoideae,C3,-26.375,27.125
